sequence_uid,sequence_name,dataset,source_split,xml_path,cell_id,generation,parents_id,childs_id,start_spot_id,end_spot_id,start_frame,end_frame,start_t,end_t,lifetime_frames,n_spots,end_reason,cell_uid,is_observed_division
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1289,0,,,174320,173874,235,236,211535.955,212436.10799999998,2,2,death,seq0001_20210904_TL2-R05-C03-F0:cell1289,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1290,0,,,174338,175034,235,238,211535.955,214236.414,4,4,death,seq0001_20210904_TL2-R05-C03-F0:cell1290,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1291,0,,,174342,173894,235,236,211535.955,212436.10799999998,2,2,death,seq0001_20210904_TL2-R05-C03-F0:cell1291,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1292,0,,,174389,174389,235,235,211535.955,211535.955,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1292,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1293,0,,,174400,174400,235,235,211535.955,211535.955,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1293,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1294,0,,,174543,175440,235,239,211535.955,215136.56699999998,5,5,death,seq0001_20210904_TL2-R05-C03-F0:cell1294,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1295,0,,,174571,175447,235,239,211535.955,215136.56699999998,5,5,death,seq0001_20210904_TL2-R05-C03-F0:cell1295,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1296,0,,,174618,174618,235,235,211535.955,211535.955,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1296,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1297,0,,,174654,174654,235,235,211535.955,211535.955,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1297,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1298,0,,,173712,174727,236,237,212436.10799999998,213336.26099999997,2,2,death,seq0001_20210904_TL2-R05-C03-F0:cell1298,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1299,0,,,173864,175025,236,238,212436.10799999998,214236.414,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1299,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1300,0,,,173905,174849,236,237,212436.10799999998,213336.26099999997,2,2,death,seq0001_20210904_TL2-R05-C03-F0:cell1300,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1301,0,,,173926,173926,236,236,212436.10799999998,212436.10799999998,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1301,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1302,0,,,173937,175406,236,239,212436.10799999998,215136.56699999998,4,4,death,seq0001_20210904_TL2-R05-C03-F0:cell1302,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1303,0,,,173978,173978,236,236,212436.10799999998,212436.10799999998,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1303,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1304,0,,,174032,174032,236,236,212436.10799999998,212436.10799999998,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1304,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1305,0,,,174212,175096,237,239,213336.26099999997,215136.56699999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1305,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1306,0,,,174291,174565,237,238,213336.26099999997,214236.414,2,2,death,seq0001_20210904_TL2-R05-C03-F0:cell1306,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1307,0,,,174324,174600,237,238,213336.26099999997,214236.414,2,2,death,seq0001_20210904_TL2-R05-C03-F0:cell1307,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1308,0,,,174419,175229,237,239,213336.26099999997,215136.56699999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1308,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1309,0,,,174436,175231,237,239,213336.26099999997,215136.56699999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1309,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1310,0,,,174461,175236,237,239,213336.26099999997,215136.56699999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1310,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1311,0,,,174578,175273,237,239,213336.26099999997,215136.56699999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1311,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1312,0,,,174581,174811,237,238,213336.26099999997,214236.414,2,2,death,seq0001_20210904_TL2-R05-C03-F0:cell1312,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1313,0,,,174622,175286,237,239,213336.26099999997,215136.56699999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1313,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1314,0,,,174691,174691,237,237,213336.26099999997,213336.26099999997,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1314,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1315,0,,,174795,175008,237,238,213336.26099999997,214236.414,2,2,death,seq0001_20210904_TL2-R05-C03-F0:cell1315,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1316,0,,,174797,175364,237,239,213336.26099999997,215136.56699999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1316,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1317,0,,,174816,175375,237,239,213336.26099999997,215136.56699999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1317,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1318,0,,,174829,175383,237,239,213336.26099999997,215136.56699999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1318,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1319,0,,,174837,174837,237,237,213336.26099999997,213336.26099999997,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1319,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1320,0,,,174854,175395,237,239,213336.26099999997,215136.56699999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1320,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1321,0,,,174863,175400,237,239,213336.26099999997,215136.56699999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1321,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1322,0,,,174933,175439,237,239,213336.26099999997,215136.56699999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1322,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1323,0,,,174955,175450,237,239,213336.26099999997,215136.56699999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1323,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1324,0,,,174989,175468,237,239,213336.26099999997,215136.56699999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1324,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1325,0,,,174572,174572,238,238,214236.414,214236.414,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1325,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1326,0,,,174784,175263,238,239,214236.414,215136.56699999998,2,2,death,seq0001_20210904_TL2-R05-C03-F0:cell1326,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1327,0,,,174915,174915,238,238,214236.414,214236.414,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1327,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1328,0,,,175027,175385,238,239,214236.414,215136.56699999998,2,2,death,seq0001_20210904_TL2-R05-C03-F0:cell1328,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1329,0,,,175035,175035,238,238,214236.414,214236.414,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1329,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1330,0,,,175060,175403,238,239,214236.414,215136.56699999998,2,2,death,seq0001_20210904_TL2-R05-C03-F0:cell1330,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1331,0,,,175063,175063,238,238,214236.414,214236.414,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1331,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1332,0,,,175091,175413,238,239,214236.414,215136.56699999998,2,2,death,seq0001_20210904_TL2-R05-C03-F0:cell1332,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1333,0,,,175106,175106,238,238,214236.414,214236.414,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1333,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1334,0,,,175178,175457,238,239,214236.414,215136.56699999998,2,2,death,seq0001_20210904_TL2-R05-C03-F0:cell1334,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1335,0,,,175392,175392,239,239,215136.56699999998,215136.56699999998,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1335,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1336,0,,,175399,175399,239,239,215136.56699999998,215136.56699999998,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1336,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1337,0,,,175445,175445,239,239,215136.56699999998,215136.56699999998,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1337,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1338,0,,,175452,175452,239,239,215136.56699999998,215136.56699999998,1,1,death,seq0001_20210904_TL2-R05-C03-F0:cell1338,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1339,1,787,,158475,159045,184,186,165628.15199999997,167428.45799999998,3,3,death,seq0001_20210904_TL2-R05-C03-F0:cell1339,False
seq0001_20210904_TL2-R05-C03-F0,20210904_TL2-R05-C03-F0,6139958,all,6139958\6139958\20210904_TL2-R05-C03-F0.xml,1340,1,787,,158506,158910,184,187,165628.15199999997,168328.61099999998,4,4,death,seq0001_20210904_TL2-R05-C03-F0:cell1340,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,0,0,,,12,806,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell0,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,1,0,,,16,805,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell1,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,2,0,,,19,808,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell2,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,3,0,,,22,807,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell3,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,4,0,,,26,810,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell4,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,5,0,,,30,812,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell5,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,6,0,,,34,809,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell6,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,7,0,,,38,811,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell7,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,8,0,,,40,813,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell8,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,9,0,,,44,815,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell9,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,10,0,,,48,816,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell10,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,11,0,,,51,817,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell11,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,12,0,,,55,818,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell12,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,13,0,,,58,819,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell13,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,14,0,,,61,820,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell14,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,15,0,,,65,891,0,35,0.0,35.0,36,36,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell15,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,16,0,,,69,454,0,19,0.0,19.0,20,20,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell16,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,17,0,,,72,823,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell17,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,18,0,,,75,824,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell18,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,19,0,,,80,826,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell19,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,20,0,,,84,825,0,41,0.0,41.0,42,42,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell20,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,21,0,,,35,35,1,1,1.0,1.0,1,1,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell21,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,22,0,,,7,814,5,41,5.0,41.0,37,37,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell22,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,23,0,,,611,671,20,23,20.0,23.0,4,4,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell23,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,24,0,,26|27,613,623,20,31,20.0,31.0,12,12,division,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell24,True
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,25,0,,,761,821,24,41,24.0,41.0,18,18,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell25,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,26,1,24,,791,822,32,41,32.0,41.0,10,10,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell26,False
seq0002_HeLa-S3_nuc_pos11_q0_5c,HeLa-S3_nuc_pos11_q0_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos11_q0_5c\HeLa-S3_nuc_pos11_q0_5c_trackmate.xml,27,1,24,,796,697,32,34,32.0,34.0,3,3,death,seq0002_HeLa-S3_nuc_pos11_q0_5c:cell27,False
seq0003_HeLa-S3_nuc_pos15_q3_5c,HeLa-S3_nuc_pos15_q3_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos15_q3_5c\HeLa-S3_nuc_pos15_q3_5c_trackmate.xml,0,0,,,1013,1681,0,41,0.0,41.0,42,42,death,seq0003_HeLa-S3_nuc_pos15_q3_5c:cell0,False
seq0003_HeLa-S3_nuc_pos15_q3_5c,HeLa-S3_nuc_pos15_q3_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos15_q3_5c\HeLa-S3_nuc_pos15_q3_5c_trackmate.xml,1,0,,,1020,1685,0,41,0.0,41.0,42,42,death,seq0003_HeLa-S3_nuc_pos15_q3_5c:cell1,False
seq0003_HeLa-S3_nuc_pos15_q3_5c,HeLa-S3_nuc_pos15_q3_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos15_q3_5c\HeLa-S3_nuc_pos15_q3_5c_trackmate.xml,2,0,,,1121,1687,0,41,0.0,41.0,42,42,death,seq0003_HeLa-S3_nuc_pos15_q3_5c:cell2,False
seq0003_HeLa-S3_nuc_pos15_q3_5c,HeLa-S3_nuc_pos15_q3_5c,DynamicNuclearNet,test,DynamicNuclearNet\DynamicNuclearNet\tif_data\test\out\HeLa-S3_nuc_pos15_q3_5c\HeLa-S3_nuc_pos15_q3_5c_trackmate.xml,3,0,,,1124,1333,0,21,0.0,21.0,22,22,death,seq0003_HeLa-S3_nuc_pos15_q3_5c:cell3,False
